TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,FraudLabel
TX000148,AC00161,150605.38492011235,2023-04-13 18:37:48,Debit,New York,D000109,23.92.205.75,M056,Online,774.0088775780646,Doctor,10052.519119761946,4.137313174647442,1650711.3264499446,2024-11-04 08:10:01,0,1
TX000149,AC00333,121577.11066223026,2023-07-28 16:29:23,Debit,Memphis,D000330,140.212.253.222,M077,ATM,1218.7252877060596,Doctor,9982.569290130537,1.7271441635919087,39450066.76553305,2024-11-04 08:10:23,1,0
TX000150,AC00279,77869.7824834946,2023-02-06 17:48:55,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,1005.261410844622,Retired,6555.027638191512,1.7271441635919087,17345915.189142752,2024-11-04 08:12:18,0,1
TX000151,AC00072,20554.629811018738,2023-07-24 18:08:43,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,1467.7664773777367,Retired,8023.974060451094,1.7271441635919087,25171988.2043902,2024-11-04 08:09:04,1,0
TX000153,AC00303,78494.42307587134,2023-10-09 16:52:47,Debit,San Antonio,D000605,216.32.4.105,M078,Online,400.4470930705488,Student,11311.616053127304,1.7271441635919087,2330237.2416530554,2024-11-04 08:08:34,0,1
TX000155,AC00087,110123.42054780801,2023-02-15 16:41:11,Debit,Tucson,D000481,82.88.241.226,M081,ATM,702.8542519575855,Engineer,17257.351571797044,1.7271441635919087,35349978.29846984,2024-11-04 08:09:58,1,0
TX000156,AC00174,24530.146104556734,2023-09-04 17:59:51,Credit,Seattle,D000226,34.92.221.183,M058,Online,685.0655955524657,Engineer,12081.064179072799,1.7271441635919087,35143893.52914577,2024-11-04 08:11:01,1,0
TX000157,AC00421,27519.080527892205,2023-07-27 16:22:52,Credit,New York,D000436,182.225.2.156,M092,Online,400.4470930705488,Student,5156.031045563337,1.7271441635919087,4498885.522026917,2024-11-04 08:12:04,0,1
TX000158,AC00111,234791.75858987952,2023-04-17 16:08:34,Credit,Memphis,D000108,191.91.45.159,M030,Branch,1254.3026005162992,Doctor,9143.171334553634,1.7271441635919087,47463776.76511398,2024-11-04 08:08:40,1,0
TX000159,AC00275,10735.513209358076,2023-09-19 17:38:18,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,453.81306228590825,Student,8653.522527133773,1.7271441635919087,2391469.847224363,2024-11-04 08:11:40,0,1
TX000160,AC00492,8625.162049131959,2023-05-31 16:37:39,Debit,Washington,D000310,215.97.143.157,M035,Online,1147.5706620855804,Doctor,7044.676445611372,1.7271441635919087,33821620.26374194,2024-11-04 08:06:30,1,0
TX000161,AC00380,41024.7441770848,2023-10-09 17:20:09,Credit,Louisville,D000491,167.104.180.235,M002,Online,987.4727544395022,Doctor,12500.763156861252,1.7271441635919087,39392344.3093257,2024-11-04 08:07:31,1,0
TX000163,AC00257,18000.60869732876,2023-05-26 18:15:08,Credit,Tucson,D000456,10.144.131.89,M085,Branch,1040.8387236548617,Retired,3826.9842825665723,1.7271441635919087,4089680.1095083477,2024-11-04 08:09:22,0,1
TX000164,AC00062,22148.338985961283,2023-08-14 17:43:17,Debit,Nashville,D000115,161.168.126.136,M028,Branch,1289.8799133265388,Doctor,8863.372016027999,1.7271441635919087,27000034.991481114,2024-11-04 08:07:39,1,0
TX000165,AC00383,34731.6361529527,2023-11-24 18:51:32,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,951.8954416292626,Retired,9702.769971604903,1.7271441635919087,5759653.170242252,2024-11-04 08:09:21,0,1
TX000166,AC00182,67989.36937510538,2023-01-31 18:31:22,Debit,Memphis,D000371,161.71.2.223,M044,ATM,649.488282742226,Engineer,11661.365201284347,1.7271441635919087,444897.0166103882,2024-11-04 08:12:15,0,1
TX000168,AC00332,148074.71485660467,2023-05-02 17:03:29,Credit,Chicago,D000606,110.150.1.201,M010,Online,987.4727544395022,Retired,11451.51571239012,2.329686416355792,5114136.702209956,2024-11-04 08:09:09,0,1
TX000169,AC00202,89133.7453151856,2023-12-04 17:07:34,Debit,Houston,D000281,183.39.94.209,M007,Branch,596.1223135268666,Engineer,2637.837178832624,1.7271441635919087,15828477.619102722,2024-11-04 08:08:45,0,1
TX000170,AC00331,82566.26245141137,2023-05-16 17:26:37,Debit,Detroit,D000148,219.193.239.152,M013,ATM,436.02440588078844,Student,7744.17474192546,1.7271441635919087,6190699.512136574,2024-11-04 08:07:38,0,1
TX000171,AC00474,227351.53022554153,2023-03-20 16:58:12,Debit,Houston,D000436,139.23.212.102,M018,Branch,596.1223135268666,Engineer,1308.7904158358588,1.7271441635919087,26625892.07094255,2024-11-04 08:09:15,1,0
TX000172,AC00268,35084.82078696011,2023-08-25 18:01:38,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,1040.8387236548617,Retired,6834.8269567171465,1.7271441635919087,21520379.82106232,2024-11-04 08:07:34,1,0
TX000173,AC00247,52017.251050406456,2023-05-15 17:25:28,Debit,Chicago,D000666,130.92.201.49,M088,Online,1396.6118517572575,Retired,3127.485986252485,1.7271441635919087,20844871.076797962,2024-11-04 08:06:30,1,0
TX000174,AC00298,76445.3684223738,2023-05-29 16:50:10,Debit,Denver,D000327,184.59.28.72,M094,Branch,436.02440588078844,Student,2637.837178832624,1.7271441635919087,3527159.1731039123,2024-11-04 08:06:52,0,1
TX000175,AC00106,49763.8747078137,2023-03-22 16:10:14,Debit,Chicago,D000061,120.170.93.69,M046,Online,471.60171869102805,Student,1448.6900750986763,1.7271441635919087,7049438.053199658,2024-11-04 08:07:37,0,1
TX000176,AC00035,21672.56133849675,2023-05-19 16:52:53,Debit,Portland,D000059,155.37.19.43,M022,Branch,507.1790315012676,Student,1098.9409269416326,1.7271441635919087,3077431.036261401,2024-11-04 08:11:12,0,1
TX000178,AC00273,231639.36681526792,2023-05-22 16:22:36,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,382.658436665429,Student,11591.415371652938,1.7271441635919087,3009685.153536968,2024-11-04 08:10:39,0,1
TX000179,AC00156,69492.59323059148,2023-12-18 16:47:17,Debit,Phoenix,D000455,61.95.76.233,M049,Online,1307.6685697316586,Retired,3337.3354751467114,1.7271441635919087,4618113.595422768,2024-11-04 08:07:50,0,1
TX000180,AC00010,10271.411086984699,2023-11-21 16:57:43,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,1005.261410844622,Engineer,3896.934112197981,1.7271441635919087,2838779.8811717015,2024-11-04 08:06:29,0,1
TX000182,AC00149,132680.53502391788,2023-04-19 16:36:03,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,1076.4160364651011,Doctor,5855.5293418774245,1.7271441635919087,46987683.50638216,2024-11-04 08:12:06,1,0
TX000183,AC00225,88001.21938134365,2023-11-13 16:11:52,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,1343.2458825418983,Retired,7114.626275242781,1.7271441635919087,30760419.00343217,2024-11-04 08:08:00,1,0
TX000184,AC00077,32676.743736909564,2023-04-07 16:38:15,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,382.658436665429,Student,14179.55906801506,1.7271441635919087,7619603.314885606,2024-11-04 08:10:53,0,1
TX000186,AC00321,116822.25306885772,2023-01-30 16:15:49,Debit,Portland,D000301,30.229.179.194,M062,ATM,1094.204692870221,Engineer,7744.17474192546,1.7271441635919087,12526168.099148488,2024-11-04 08:08:21,0,1
TX000188,AC00258,184292.19368936494,2023-03-02 16:11:53,Debit,Mesa,D000091,200.22.195.243,M084,ATM,1147.5706620855804,Retired,3757.0344529351632,1.7271441635919087,5323575.614259586,2024-11-04 08:12:15,0,1
TX000189,AC00132,3490.849890296909,2023-10-23 17:24:07,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,1111.9933492753407,Engineer,17257.351571797044,1.7271441635919087,4849081.423571355,2024-11-04 08:11:53,0,1
TX000190,AC00113,63316.240457370914,2023-01-04 16:02:09,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,720.6429083627052,Doctor,16557.853275482958,1.7271441635919087,30712212.952167112,2024-11-04 08:10:23,1,0
TX000192,AC00099,66372.30914998053,2023-09-18 17:07:08,Credit,Louisville,D000631,206.62.122.93,M041,Branch,916.318128819023,Doctor,9982.569290130537,1.7271441635919087,38382903.35556993,2024-11-04 08:09:56,1,0
TX000193,AC00265,130155.70272295579,2023-09-11 16:27:39,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,809.5861903883042,Doctor,7184.57610487419,1.7271441635919087,40286925.375560775,2024-11-04 08:11:50,1,0
TX000194,AC00047,82192.64564849444,2023-01-27 17:35:05,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,489.3903750961478,Student,1798.4392232557198,1.7271441635919087,1148798.9690632238,2024-11-04 08:10:24,0,1
TX000195,AC00005,142896.6194786778,2023-07-03 17:47:49,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,969.6840980343824,Engineer,9353.02082344786,1.7271441635919087,29204213.783750176,2024-11-04 08:07:26,1,0
TX000196,AC00363,1260.8245978864616,2023-03-27 16:42:16,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,934.1067852241428,Doctor,9283.070993816451,1.7271441635919087,44409946.81846853,2024-11-04 08:10:11,1,0
TX000197,AC00426,58497.16747599702,2023-08-21 16:16:22,Debit,Colorado Springs,D000304,194.88.79.54,M023,Branch,1272.091256921419,Retired,11661.365201284347,1.7271441635919087,28339000.967193566,2024-11-04 08:09:06,1,0
TX000198,AC00107,6240.436049263718,2023-07-24 17:02:18,Debit,Tucson,D000082,96.115.67.230,M069,Branch,1147.5706620855804,Retired,5365.880534457564,1.7271441635919087,10779244.764024654,2024-11-04 08:11:15,0,1
TX000199,AC00237,33467.76056183526,2023-10-24 17:09:41,Debit,Detroit,D000022,31.127.129.152,M038,Online,1147.5706620855804,Retired,2358.0378603069894,1.7271441635919087,26038839.090649992,2024-11-04 08:07:55,1,0
TX000200,AC00358,144230.54822034217,2023-07-31 16:25:26,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,987.4727544395022,Retired,16627.803105114366,1.7271441635919087,28995008.881658144,2024-11-04 08:08:01,1,0
TX000201,AC00113,90026.9229846589,2023-06-12 17:32:52,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,382.658436665429,Student,1098.9409269416326,1.7271441635919087,4127589.722639119,2024-11-04 08:09:48,0,1
TX000202,AC00010,3560.9030408438343,2023-11-30 16:52:42,Debit,Atlanta,D000129,16.51.235.240,M017,Online,809.5861903883042,Doctor,11381.565882758712,1.7271441635919087,23237973.908167288,2024-11-04 08:10:20,1,0
TX000203,AC00499,91897.92588051634,2023-11-15 18:57:38,Debit,Tucson,D000357,179.43.245.131,M097,Branch,1094.204692870221,Engineer,10682.067586444626,1.7271441635919087,28326520.43612171,2024-11-04 08:08:42,1,0
TX000204,AC00380,15183.888269087818,2023-01-30 16:00:38,Debit,Seattle,D000199,193.217.248.188,M063,Branch,1183.14797489582,Retired,7604.2750826626425,1.7271441635919087,19284258.66958122,2024-11-04 08:08:23,1,0
TX000205,AC00452,41447.98196163913,2023-05-25 16:34:22,Debit,Memphis,D000374,192.95.36.246,M059,Branch,1111.9933492753407,Engineer,7114.626275242781,1.7271441635919087,31703635.139187895,2024-11-04 08:12:13,1,0
TX000206,AC00020,84373.04995926749,2023-08-24 16:47:21,Debit,Denver,D000582,205.69.66.135,M092,ATM,1254.3026005162992,Retired,4526.482578880659,1.7271441635919087,6822682.4042878235,2024-11-04 08:10:00,0,1
TX000207,AC00181,233968.63407095315,2023-05-04 16:21:31,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,596.1223135268666,Engineer,7674.224912294051,1.7271441635919087,37681575.51265065,2024-11-04 08:06:49,1,0
TX000208,AC00370,142020.95509684124,2023-02-06 17:46:59,Debit,Houston,D000589,140.212.253.222,M061,ATM,862.9521596036636,Engineer,10122.468949393355,1.7271441635919087,24855060.71848419,2024-11-04 08:11:46,1,0
TX000209,AC00453,152415.09130924122,2023-02-17 18:16:05,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,1005.261410844622,Doctor,15088.906853223374,1.7271441635919087,36832314.37487026,2024-11-04 08:07:31,1,0
TX000210,AC00339,94224.27425492882,2023-08-07 17:30:33,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,1165.3593184907002,Retired,4386.582919617842,1.7271441635919087,23246983.29153478,2024-11-04 08:10:01,1,0
TX000212,AC00479,126416.61581251366,2023-07-31 16:04:55,Debit,El Paso,D000073,40.192.99.27,M044,ATM,756.2202211729448,Doctor,10262.368608656174,1.7271441635919087,44859440.94535345,2024-11-04 08:11:46,1,0
TX000213,AC00301,202926.33173484702,2023-12-07 16:20:08,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,1129.7820056804605,Retired,5156.031045563337,1.7271441635919087,5423887.882749651,2024-11-04 08:07:23,0,1
TX000214,AC00380,34407.64033167317,2023-03-20 18:28:48,Debit,Louisville,D000531,184.146.10.88,M088,ATM,1023.0500672497418,Engineer,12081.064179072799,1.7271441635919087,26161811.323367402,2024-11-04 08:12:15,1,0
TX000215,AC00130,113202.84029059992,2023-03-03 18:02:52,Credit,Detroit,D000248,34.169.232.37,M039,Online,1058.6273800599815,Doctor,10542.167927181808,1.7271441635919087,27989936.11377752,2024-11-04 08:10:50,1,0
TX000216,AC00006,22154.17674850686,2023-05-24 16:25:50,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,489.3903750961478,Student,14249.508897646469,1.7271441635919087,1645797.1173404001,2024-11-04 08:07:46,0,1
TX000217,AC00096,57437.613573974784,2023-05-22 16:17:19,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,1378.8231953521376,Retired,7044.676445611372,1.7271441635919087,28568096.715681374,2024-11-04 08:09:48,1,0
TX000218,AC00108,39614.92452232793,2023-08-21 16:03:18,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,934.1067852241428,Doctor,7534.325253031234,1.7271441635919087,32750322.677861255,2024-11-04 08:11:07,1,0
TX000220,AC00417,105748.01751989799,2023-01-06 17:01:53,Debit,Omaha,D000676,78.100.105.143,M088,ATM,1165.3593184907002,Doctor,12710.612645755478,1.7271441635919087,30994155.949412324,2024-11-04 08:10:07,1,0
TX000221,AC00391,38698.39580267233,2023-10-19 16:42:37,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,827.374846793424,Doctor,3057.5361566210763,1.7271441635919087,22912895.075404964,2024-11-04 08:07:12,1,0
TX000222,AC00414,142012.19845302287,2023-11-28 16:49:27,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,1396.6118517572575,Retired,2707.787008464033,1.7271441635919087,11995979.538552087,2024-11-04 08:08:02,0,1
TX000223,AC00004,160214.34207013223,2023-07-10 17:15:27,Debit,Columbus,D000183,188.205.152.176,M064,ATM,1183.14797489582,Retired,9283.070993816451,1.7271441635919087,24013599.91262371,2024-11-04 08:10:31,1,0
TX000224,AC00047,133778.03438248637,2023-06-26 18:25:21,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,542.7563443115073,Engineer,1168.8907565730415,1.7271441635919087,32447825.80600708,2024-11-04 08:07:53,1,0
TX000225,AC00198,148063.03933151352,2023-01-13 16:44:26,Debit,Chicago,D000315,136.104.90.223,M077,ATM,1076.4160364651011,Engineer,4596.432408512068,1.7271441635919087,902503.4886920104,2024-11-04 08:11:40,0,1
TX000226,AC00314,142327.43763048403,2023-12-19 16:55:17,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,1058.6273800599815,Retired,8443.673038239547,1.7271441635919087,9808415.45327244,2024-11-04 08:10:02,0,1
TX000228,AC00115,170074.32300961192,2023-01-09 16:54:58,Debit,Boston,D000666,80.92.209.207,M009,ATM,436.02440588078844,Student,12430.813327229844,1.7271441635919087,1877934.9952769736,2024-11-04 08:09:39,0,1
TX000229,AC00055,15478.695277639461,2023-11-07 16:46:04,Debit,Mesa,D000652,178.34.103.183,M019,ATM,898.5294724139032,Doctor,6065.37883077165,1.7271441635919087,4376732.324161099,2024-11-04 08:11:27,0,1
TX000230,AC00427,184257.16711409146,2023-11-29 18:10:30,Debit,Boston,D000548,12.246.170.239,M054,ATM,418.2357494756686,Student,4456.532749249251,1.7271441635919087,1451334.8425770006,2024-11-04 08:11:52,0,1
TX000233,AC00299,63783.26146101708,2023-10-23 18:54:48,Credit,Denver,D000485,101.90.40.193,M043,Branch,862.9521596036636,Engineer,2567.8873492012153,1.7271441635919087,11929481.70893484,2024-11-04 08:06:58,0,1
TX000236,AC00175,16068.309294742749,2023-09-19 17:16:46,Credit,Milwaukee,D000519,161.25.82.11,M087,ATM,1040.8387236548617,Retired,11381.565882758712,1.7271441635919087,26277802.25901649,2024-11-04 08:07:36,1,0
TX000237,AC00177,215340.33378801667,2023-11-27 16:05:27,Debit,Memphis,D000167,107.247.202.71,M037,Branch,898.5294724139032,Engineer,819.1416084159979,1.7271441635919087,12926637.139916757,2024-11-04 08:10:54,0,1
TX000238,AC00225,107978.04281230844,2023-03-10 17:49:57,Debit,Virginia Beach,D000221,218.238.171.184,M082,Branch,1005.261410844622,Doctor,1098.9409269416326,1.7271441635919087,3241121.0016007493,2024-11-04 08:10:28,0,1
TX000239,AC00394,9947.41526570517,2023-01-17 16:03:41,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,987.4727544395022,Retired,12011.11434944139,1.7271441635919087,6014763.025682964,2024-11-04 08:06:43,0,1
TX000240,AC00026,19708.15424191006,2023-05-04 16:44:56,Credit,Louisville,D000419,13.88.251.53,M098,Online,613.9109699319864,Engineer,10192.418779024763,1.7271441635919087,26605143.188035585,2024-11-04 08:08:06,1,0
TX000242,AC00215,172085.43220656322,2023-02-06 17:57:28,Debit,Portland,D000609,211.97.88.141,M031,Branch,613.9109699319864,Engineer,9213.121164185042,1.7271441635919087,2791587.8730562357,2024-11-04 08:10:37,0,1
TX000244,AC00400,23161.190787618907,2023-07-31 16:13:12,Credit,Memphis,D000191,85.240.254.83,M069,Online,1040.8387236548617,Engineer,13340.161112438156,1.7271441635919087,28302105.397212382,2024-11-04 08:08:18,1,0
TX000245,AC00004,12165.765033024463,2024-01-01 16:08:49,Debit,Louisville,D000214,148.25.159.90,M061,Branch,1094.204692870221,Retired,11031.816734601669,1.7271441635919087,4505281.794201245,2024-11-04 08:11:28,0,1
TX000246,AC00260,28674.95751191647,2023-02-20 17:30:19,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,1414.4005081623773,Retired,3966.8839418293896,1.7271441635919087,25932364.559943195,2024-11-04 08:11:17,1,0
TX000247,AC00415,10242.222274256814,2023-11-06 17:22:58,Debit,Philadelphia,D000158,29.168.185.63,M080,Branch,436.02440588078844,Student,5785.579512246016,1.7271441635919087,33974662.7760106,2024-11-04 08:07:21,1,0
TX000248,AC00337,143924.06568669935,2023-10-19 16:14:15,Debit,Fresno,D000411,60.166.231.236,M012,Online,453.81306228590825,Student,5295.930704826155,1.7271441635919087,3351066.680011905,2024-11-04 08:09:56,0,1
TX000249,AC00253,246070.31582793445,2023-09-12 16:43:27,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,987.4727544395022,Doctor,13060.361793912522,1.7271441635919087,1992053.8512652821,2024-11-04 08:08:33,0,1
TX000250,AC00126,21765.965539225985,2023-01-09 16:09:48,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,951.8954416292626,Engineer,11171.716393864486,1.7271441635919087,10972614.992319267,2024-11-04 08:11:21,0,1
TX000251,AC00304,222287.2712172534,2023-09-04 18:13:25,Debit,Phoenix,D000651,177.116.108.246,M005,Online,1058.6273800599815,Engineer,8373.723208608139,1.7271441635919087,24107788.920556642,2024-11-04 08:09:35,1,0
TX000252,AC00470,80006.4035751758,2023-01-30 16:09:08,Credit,Houston,D000534,150.231.20.169,M007,Branch,507.1790315012676,Engineer,9492.920482710677,1.7271441635919087,25782481.182102095,2024-11-04 08:07:57,1,0
TX000253,AC00041,108789.49180614365,2023-12-22 16:27:49,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,1236.5139441111794,Retired,10122.468949393355,1.7271441635919087,13594540.5605592,2024-11-04 08:09:59,0,1
TX000254,AC00442,64209.41812684421,2023-08-30 16:11:47,Debit,Seattle,D000556,52.196.112.199,M021,ATM,364.86978026030926,Student,1028.991097310224,1.7271441635919087,2946658.471624081,2024-11-04 08:10:35,0,1
TX000255,AC00430,66670.03503980495,2023-12-25 16:58:19,Debit,Atlanta,D000207,96.115.67.230,M010,Online,364.86978026030926,Student,4666.382238143477,1.7271441635919087,2934489.953829019,2024-11-04 08:11:36,0,1
TX000256,AC00258,69764.04918896081,2023-05-08 16:45:11,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,738.431564767825,Doctor,6135.328660403059,1.7271441635919087,33195877.637126613,2024-11-04 08:11:36,1,0
TX000257,AC00073,54763.91832810047,2023-07-04 16:27:23,Debit,Washington,D000149,52.1.78.30,M037,Online,1076.4160364651011,Doctor,1028.991097310224,1.7271441635919087,5889372.690070384,2024-11-04 08:06:24,0,1
